Language,Wiki,Total_Pages,Articles,Non_Articles,Edits,Admins,Users,Active_Users,Depth,Depth_simple,Depth+,Depth+_simple
Czech,cs,1467718.0,522604.0,945114,17156311.0,31,621964,2429,38.22999346236205,38.22999346236205,2.559273604310009,2.559273604310009
Turkish,tr,2446364.0,507497.0,1938867,24469926.0,19,1502133,3225,145.99589943943417,145.99589943943417,1.5588382408645023,1.5588382408645023
Tatar,tt,351158.0,68676.0,282482,1282288.0,6,46816,101,61.78095056482009,61.78095056482009,0.19442276641613138,0.19442276641613135
Serbo-Croatian,sh,4393856.0,203933.0,4189923,24307725.0,8,185922,193,2335.261730247256,2335.261730247256,0.9439164221749438,0.9439164221749439
Romanian,ro,2493307.0,255185.0,2238122,10525659.0,17,619342,1109,324.73624686238026,324.7362468623803,1.1270731107686274,1.1270731107686276
Southern Min,zh-min-nan,666403.0,31267.0,635136,1004593.0,6,57751,89,622.0341610562481,622.0341610562482,0.28314928441099074,0.28314928441099074
Basque,eu,661182.0,209317.0,451865,4815553.0,12,148890,574,33.94169675957875,33.94169675957875,0.7273726309143489,0.7273726309143489
Malay,ms,1001619.0,306324.0,695295,4060238.0,16,314649,625,20.884548994001406,20.88454899400141,0.29242241759858323,0.29242241759858323
Esperanto,eo,716271.0,302669.0,413602,4890742.0,16,210161,343,12.750486674998486,12.750486674998488,0.24365428299458292,0.2436542829945829
Hebrew,he,1417970.0,333656.0,1084314,31469715.0,32,1080785,3373,234.3894282015684,234.38942820156834,7.202925192486029,7.202925192486029
Armenian,hy,937009.0,229478.0,707531,5482038.0,11,133026,447,55.61694284395039,55.61694284395039,0.6667551395186754,0.6667551395186754
Danish,da,909936.0,275736.0,634200,8393118.0,25,456198,756,48.79530248741566,48.79530248741566,0.8789287594104562,0.8789287594104561
Bulgarian,bg,616728.0,255858.0,360870,8088763.0,25,326230,733,26.091076747521146,26.091076747521143,1.0391070960731053,1.039107096073105
Welsh,cy,253842.0,94749.0,159093,1686369.0,16,80907,111,18.73018219306585,18.730182193065854,0.24486258443363215,0.24486258443363218
Slovak,sk,474493.0,160167.0,314326,4940034.0,10,234981,609,40.0972564055428,40.0972564055428,0.5295316682340623,0.5295316682340624
South Azerbaijani,azb,386614.0,53640.0,332974,787048.0,4,42935,103,78.44526804706936,78.44526804706935,0.12126373649364816,0.12126373649364815
Uzbek,uz,851106.0,238607.0,612499,2363271.0,19,98250,577,18.296763762505964,18.296763762505964,0.7953328711159988,0.795332871115999
Estonian,et,439677.0,116181.0,323496,5192711.0,34,179682,699,91.56468684125804,91.56468684125802,4.349564039674597,4.349564039674597
Kazakh,kk,550586.0,183434.0,367152,1555529.0,14,130411,274,11.31840087186193,11.31840087186193,0.16633490065664372,0.16633490065664375
Belarusian,be,663854.0,226589.0,437265,2863950.0,10,130261,251,16.06588458383354,16.06588458383354,0.1604198339801549,0.1604198339801549
Simple English,simple,752102.0,230153.0,521949,6982523.0,18,1311992,1284,47.748363415704716,47.74836341570472,0.370897070363012,0.37089707036301206
Minangkabau,min,270536.0,109266.0,161270,575928.0,5,17588,39,4.637460367830665,4.637460367830665,0.03483612372517507,0.03483612372517506
Greek,el,653711.0,222259.0,431452,8534820.0,21,392973,1128,49.198836730644075,49.19883673064408,1.5277327401238732,1.5277327401238732
Croatian,hr,437259.0,200946.0,236313,4666965.0,12,294771,587,14.760881122940061,14.760881122940061,0.2999429283546334,0.29994292835463343
Lithuanian,lt,513620.0,207242.0,306378,4400253.0,10,175875,352,18.72385741239023,18.723857412390227,0.25348605715526873,0.25348605715526873
Galician,gl,487513.0,188766.0,298747,4409654.0,8,135905,280,22.655720206118175,22.655720206118175,0.23594494449687425,0.23594494449687425
Azerbaijani,az,530636.0,192232.0,338404,5655533.0,16,270573,680,33.029076976876254,33.029076976876254,0.7544510584202497,0.7544510584202497
Urdu,ur,953020.0,104132.0,848888,3169690.0,11,163697,274,221.02792382137585,221.02792382137588,0.4992102422974065,0.4992102422974065
Slovene,sl,456689.0,180353.0,276336,4154303.0,21,222313,378,21.35530655950584,21.35530655950584,0.4976659750094128,0.4976659750094128
Georgian,ka,467749.0,162707.0,305042,3380114.0,6,151015,252,25.39950683805056,25.399506838050552,0.13564493644837053,0.13564493644837053
Ladin,lld,171569.0,166000.0,5569,-1177803.0,3,3768,25,-0.007726309407891559,-0.007726309407891564,-0.0045840921083199985,-0.0045840921083199985
Norwegian (Nynorsk),nn,365862.0,151274.0,214588,2237304.0,14,128202,149,12.305236859478454,12.305236859478455,0.14114592363785447,0.14114592363785444
Hindi,hi,1254517.0,156747.0,1097770,4271883.0,6,762016,1116,167.01944642015374,167.01944642015374,0.2095589790824254,0.2095589790824254
Thai,th,1004632.0,132737.0,871895,9932790.0,17,449458,1145,426.58799047154866,426.5879904715487,2.8125595641021883,2.8125595641021883
Tamil,ta,483983.0,148854.0,335129,2317643.0,35,219792,279,24.272775267269562,24.272775267269555,0.47899204468164586,0.4789920446816459
Bengali,bn,1165324.0,133809.0,1031515,5275610.0,14,421036,1081,269.0335468227945,269.0335468227945,1.2544423665937168,1.2544423665937168
Latin,la,260327.0,119682.0,140645,2779344.0,17,168261,144,14.743955379731128,14.743955379731128,0.18253514551044028,0.18253514551044026
Macedonian,mk,445318.0,41562.0,403756,2207883.0,12,109298,238,467.89769745595925,467.89769745595925,1.2585612176149037,1.2585612176149032
Cantonese,zh-yue,298568.0,132640.0,165928,1597064.0,12,256698,312,8.370846763300964,8.370846763300964,0.09759725020130332,0.09759725020130333
Asturian,ast,235632.0,132599.0,103033,3966427.0,8,114192,111,10.163361873673557,10.163361873673558,0.10171349538531621,0.10171349538531621
Latvian,lv,488469.0,120369.0,368100,2829099.0,14,114692,310,54.16434155161314,54.16434155161313,0.6702223505297049,0.6702223505297049
Tajik,tg,239111.0,81722.0,157389,767073.0,6,39131,75,11.898930265965905,11.898930265965907,0.07105000245193005,0.07105000245193004
Afrikaans,af,345471.0,73686.0,271785,1760373.0,13,162832,193,69.3224824343843,69.3224824343843,0.2895972998228657,0.2895972998228657
Burmese,my,161642.0,38421.0,123221,549244.0,4,111339,144,34.94968255910207,34.94968255910208,0.0563770487933694,0.056377048793369404
Malagasy,mg,161025.0,10014.0,151011,309903.0,3,30717,54,437.6575909079668,437.6575909079668,0.1530628113372842,0.1530628113372842
Marathi,mr,290608.0,78272.0,212336,1013108.0,9,154102,164,25.65562392289529,25.655623922895288,0.09058232471225619,0.09058232471225619
Bosnian,bs,369805.0,89219.0,280586,2697994.0,9,152517,171,72.15816725715283,72.15816725715283,0.23152463759409866,0.23152463759409866
Albanian,sq,267745.0,81335.0,186410,1685945.0,11,152234,266,33.075430399421464,33.075430399421464,0.2773808226220772,0.2773808226220772
Occitan,oc,122209.0,51492.0,70717,1224766.0,4,51356,120,18.90244865575967,18.902448655759667,0.12864237408650248,0.12864237408650245
Low German,nds,164042.0,83111.0,80931,554306.0,4,51269,55,3.2041092939112987,3.2041092939112983,0.014119481770884706,0.014119481770884706
Malayalam,ml,508367.0,83674.0,424693,3367168.0,15,171641,252,170.63046660708116,170.63046660708113,0.740359698809962,0.7403596988099621
Telugu,te,324546.0,82837.0,241709,3192617.0,13,121323,183,83.75437067751682,83.7543706775168,0.5628469559781475,0.5628469559781475
Belarusian (Taraškievica),be-tarask,208611.0,54460.0,154151,1731429.0,4,80560,130,66.49743615913214,66.49743615913214,0.1516422004919523,0.1516422004919523
Kyrgyz,ky,60368.0,30269.0,30099,302748.0,2,36368,70,4.958867248541534,4.958867248541535,0.019197165361469603,0.0191971653614696
Breton,br,150910.0,80018.0,70892,1319154.0,6,74298,92,6.861144290650455,6.861144290650455,0.057537232732572746,0.057537232732572746
Swahili,sw,164025.0,77254.0,86771,756260.0,18,61053,172,5.816588475840245,5.816588475840246,0.26260842452603284,0.2626084245260328
Javanese,jv,179803.0,70099.0,109704,842052.0,5,57686,96,11.469995801954557,11.469995801954559,0.060985056465645684,0.06098505646564569
Newar,new,102809.0,8889.0,93920,478822.0,2,26319,15,519.9401041662256,519.9401041662256,0.05609188174745707,0.056091881747457065
Lombard,lmo,105151.0,34073.0,71078,558451.0,5,40391,74,23.11113728490259,23.111137284902593,0.10148774668432492,0.10148774668432493
Western Punjabi,pnb,122422.0,69978.0,52444,57008.0,2,34995,64,0.26154408352870057,0.26154408352870057,0.0012764816889342717,0.0012764816889342715
Venetian,vec,141303.0,69170.0,72133,823574.0,4,33946,43,6.338458970174951,6.338458970174951,0.030796921378129023,0.03079692137812902
Haitian Creole,ht,35116.0,19826.0,15290,189934.0,3,30610,71,3.216936151974789,3.2169361519747888,0.0290259425681475,0.0290259425681475
Piedmontese,pms,75453.0,39908.0,35545,498930.0,4,26490,41,5.245660944723379,5.245660944723379,0.036462257276214,0.03646225727621401
Bashkir,ba,175506.0,61320.0,114186,187104.0,7,38069,90,3.696685728437179,3.6966857284371795,0.032852687148069624,0.03285268714806962
Luxembourgish,lb,114848.0,42000.0,72848,2103040.0,6,58080,73,55.088478993649666,55.08847899364966,0.23951898455741,0.23951898455741005
Sundanese,su,97140.0,60723.0,36417,161243.0,6,29904,58,0.5970142038481129,0.5970142038481127,0.011584670269439183,0.011584670269439185
Kurdish (Kurmanji),ku,110924.0,52512.0,58412,704387.0,3,55644,91,7.857291117080476,7.857291117080477,0.034655616753345386,0.03465561675334538
Irish,ga,70243.0,28881.0,41362,607041.0,7,56343,86,17.725299439411916,17.72529943941192,0.13223937887784157,0.13223937887784157
Silesian,szl,27456.0,13704.0,13752,185294.0,2,23253,46,6.796121240667037,6.796121240667036,0.02679485677388778,0.02679485677388778
Icelandic,is,147101.0,56733.0,90368,1209198.0,19,91675,149,20.8564139423324,20.856413942332395,0.4043427562426638,0.4043427562426638
West Frisian,fy,157636.0,51529.0,106107,760447.0,8,46001,81,20.454938943509628,20.454938943509624,0.13993089092355634,0.13993089092355634
Chuvash,cv,80900.0,28312.0,52588,359253.0,2,32993,48,15.320893409711463,15.320893409711461,0.024000341012377635,0.024000341012377635
Punjabi,pa,147578.0,37627.0,109951,411879.0,10,45686,125,23.831271236129957,23.831271236129954,0.22313849368181662,0.22313849368181662
Kurdish (Sorani),ckb,205860.0,49900.0,155960,940957.0,8,56513,153,44.65017555370574,44.65017555370575,0.30941655411120716,0.3094165541112072
Tagalog,tl,238171.0,44734.0,193437,1283692.0,11,132313,177,100.78028541964086,100.78028541964088,0.3429550516178681,0.34295505161786816
Aragonese,an,130073.0,39514.0,90559,1050768.0,6,72690,78,42.43077133483504,42.43077133483504,0.11919869158880897,0.11919869158880898
Wu Chinese,wuu,55544.0,41269.0,14275,232087.0,4,82906,56,0.4999401375711615,0.49994013757116146,0.0039050616110445123,0.003905061611044512
Zaza,diq,61383.0,40512.0,20871,411449.0,3,26539,28,1.7790454740616106,1.7790454740616108,0.010930051461741514,0.010930051461741516
Ido,io,55849.0,37710.0,18139,405021.0,5,35750,59,1.6779374109757814,1.6779374109757812,0.028784912825904282,0.028784912825904282
Scots,sco,140403.0,36101.0,104302,647410.0,3,102896,82,38.49016953256453,38.490169532564536,0.03185026387524801,0.031850263875248
Volapük,vo,134863.0,18594.0,116269,2545540.0,2,33839,37,738.0220385966143,738.0220385966142,0.2581026238110286,0.25810262381102855
Yoruba,yo,56571.0,32659.0,23912,287501.0,3,26745,80,2.724404207832486,2.724404207832486,0.03339082600816986,0.03339082600816986
Nepali,ne,105900.0,30918.0,74982,959917.0,6,62735,93,53.31249130188889,53.312491301888876,0.19552740970854754,0.19552740970854754
Interlingua,ia,44984.0,30261.0,14723,392490.0,6,47475,38,2.065363980214689,2.0653639802146895,0.02038700529622824,0.02038700529622824
Gujarati,gu,122974.0,29886.0,93088,514498.0,3,73807,63,40.59029485573964,40.59029485573964,0.033370333712219764,0.03337033371221977
Kannada,kn,134694.0,30002.0,104692,971108.0,4,81188,106,87.79016415352675,87.79016415352675,0.13138826714798238,0.13138826714798238
Alemannic German,als,70692.0,28674.0,42018,799217.0,9,98045,90,24.276643231072523,24.27664323107252,0.13686774380164551,0.13686774380164551
Kotava,avk,33627.0,27610.0,6017,136511.0,6,4103,30,0.192799868732096,0.19279986873209598,0.038811829705539834,0.038811829705539834
Bavarian,bar,109252.0,26835.0,82417,692881.0,3,66663,68,59.82182543522679,59.821825435226785,0.05960597167806909,0.059605971678069095
Hausa,ha,46071.0,26713.0,19358,-192982.0,7,22625,175,-2.19970684750462,-2.19970684750462,-0.16435180805812177,-0.1643518080581218
Sicilian,scn,32949.0,3309.0,29640,285831.0,3,43199,45,696.0331987677997,696.0331987677997,0.24283349887888023,0.2428334988788802
Crimean Tatar,crh,47097.0,25583.0,21514,188391.0,2,19373,32,2.8288263852911633,2.8288263852911633,0.011112702711635326,0.011112702711635326
Bishnupriya Manipuri,bpy,61245.0,23053.0,38192,817021.0,2,24441,20,36.61444733477541,36.61444733477541,0.03617000361037086,0.03617000361037085
Quechua (Southern Quechua),qu,54197.0,20835.0,33362,325234.0,2,28593,44,15.386429084166448,15.386429084166444,0.029573465148833085,0.02957346514883308
Navajo,nv,36800.0,22252.0,14548,273939.0,2,16276,17,3.181812103988312,3.1818121039883125,0.010166501389871255,0.010166501389871255
Mongolian,mn,99611.0,21841.0,77770,578906.0,3,84127,101,73.68513965208295,73.68513965208295,0.07453282066929778,0.07453282066929778
Mingrelian,xmf,36912.0,19793.0,17119,169265.0,5,18333,31,3.4303080534087234,3.4303080534087242,0.03353239052409991,0.03353239052409992
Balinese,ban,37911.0,19265.0,18646,109813.0,4,7198,32,2.7134501610047264,2.7134501610047264,0.04985437888467398,0.04985437888467397
Sinhala,si,88218.0,19153.0,69065,519834.0,3,63200,95,76.62136571831046,76.62136571831046,0.09582006539812479,0.09582006539812478
Pashto,ps,59019.0,16658.0,42361,235905.0,1,30257,45,25.848300339022906,25.848300339022906,0.015117336969316239,0.01511733696931624
North Frisian,frr,44243.0,17398.0,26845,210098.0,4,19119,33,11.305909744613416,11.305909744613418,0.05058831223196193,0.050588312231961925
Samogitian,bat-smg,29699.0,17154.0,12545,148756.0,4,25128,25,2.678817856900486,2.6788178569004866,0.014577397687101009,0.014577397687101012
Ossetian,os,60753.0,14578.0,46175,305707.0,3,23698,25,50.48421077304128,50.48421077304128,0.05044245105787685,0.05044245105787685
Odia,or,71644.0,13653.0,57991,384749.0,6,33384,50,96.88637111544722,96.88637111544722,0.20498074399990265,0.20498074399990263
Yakut,sah,49865.0,16559.0,33306,239931.0,3,23712,45,19.465577099889906,19.46557709988991,0.055099098659186704,0.055099098659186704
Eastern Min,cdo,23829.0,7340.0,16489,76265.0,4,20289,24,16.151615727607773,16.151615727607773,0.034019529767392975,0.034019529767392975
Scottish Gaelic,gd,32219.0,15929.0,16290,250912.0,5,26982,29,8.144689257508547,8.144689257508546,0.04279921580513417,0.04279921580513417
Buginese,bug,20096.0,15825.0,4271,47408.0,1,12944,16,0.17183582706495074,0.17183582706495068,0.0007870083555154489,0.000787008355515449
Mazanderani,mzn,34476.0,15773.0,18703,-40756.0,4,33394,38,-1.6621439096436224,-1.6621439096436221,-0.0063803837046436124,-0.006380383704643613
Yiddish,yi,44358.0,15455.0,28903,565851.0,3,48475,48,44.61469805823184,44.61469805823183,0.07086776216345492,0.07086776216345492
Sindhi,sd,56768.0,15462.0,41306,105214.0,4,17058,29,13.227107449977634,13.227107449977632,0.03367032348990744,0.03367032348990744
Ilocano,ilo,68275.0,13390.0,54885,185112.0,2,16919,25,45.553216449456855,45.55321644945685,0.03284288273776227,0.03284288273776227
Igbo,ig,14735.0,7170.0,7565,-358770.0,4,16261,100,-27.104757980656032,-27.104757980656025,-0.631929309195642,-0.631929309195642
Amharic,am,38462.0,7499.0,30963,299162.0,1,43328,54,132.60317500070965,132.60317500070965,0.0400257391534051,0.04002573915340509
Neapolitan,nap,23840.0,14774.0,9066,452577.0,3,29151,29,7.148607761227759,7.148607761227759,0.03476719419972366,0.03476719419972366
Limburgish,li,66418.0,14304.0,52114,459113.0,7,27854,27,91.75455023320062,91.75455023320062,0.17088539099731018,0.17088539099731012
Tumbuka,tum,27765.0,14233.0,13532,-36107.0,3,7769,21,-1.1755058849522328,-1.1755058849522328,-0.010026161500881208,-0.010026161500881207
Faroese,fo,40546.0,13929.0,26617,212074.0,3,28539,33,19.099312921399505,19.099312921399513,0.03467169081250052,0.03467169081250053
Gorontalo,gor,14841.0,6903.0,7938,-82066.0,2,4777,26,-7.3121744355874325,-7.312174435587434,-0.06921837897412089,-0.06921837897412089
Upper Sorbian,hsb,35531.0,13896.0,21635,346026.0,4,24137,26,23.606711362093364,23.606711362093357,0.06533087046397554,0.06533087046397554
Banyumasan,map-bms,30345.0,13879.0,16466,212892.0,1,15688,22,9.874885547404403,9.874885547404402,0.011672321350049104,0.011672321350049104
Maithili,mai,40574.0,13755.0,26819,126199.0,5,12914,26,11.824207973085382,11.824207973085384,0.0610481692377688,0.06104816923776879
Central Bikol,bcl,38596.0,13743.0,24853,216273.0,2,21484,40,18.325446011478267,18.325446011478267,0.03773393729559088,0.03773393729559088
Shan,shn,30407.0,13075.0,17332,58926.0,2,3810,13,3.4052370731784563,3.4052370731784563,0.017530275542501094,0.017530275542501094
Emilian-Romagnol,eml,35221.0,13032.0,22189,99792.0,3,24803,33,8.213861243671207,8.213861243671207,0.019255361857139424,0.01925536185713942
Acehnese,ace,26756.0,12735.0,14021,82923.0,3,25762,27,3.7567638691895358,3.7567638691895358,0.010728507308365552,0.010728507308365554
Classical Chinese,zh-classical,100012.0,10607.0,89405,261138.0,6,98086,61,185.50534978490583,185.5053497849058,0.08212232972169019,0.08212232972169019
Sanskrit,sa,73086.0,12052.0,61034,321280.0,3,37590,46,112.73919208765949,112.73919208765949,0.08172764194763937,0.08172764194763936
Assamese,as,86412.0,11825.0,74587,339803.0,5,37581,108,156.45056362391384,156.45056362391387,0.35640235873785914,0.35640235873785914
Walloon,wa,27936.0,11792.0,16144,319936.0,4,23444,24,21.465758818032405,21.46575881803241,0.06420400019908813,0.06420400019908813
Interlingue,ie,15576.0,11649.0,3927,46736.0,2,18381,39,0.3409887988899952,0.3409887988899952,0.004292332184740055,0.004292332184740055
Ligurian,lij,26862.0,11134.0,15728,224405.0,7,15470,24,16.670120975923243,16.670120975923243,0.12815496490975273,0.1281549649097527
Zulu,zu,22829.0,9182.0,13647,29454.0,1,19237,44,2.850080984795011,2.850080984795012,0.004386040413509325,0.004386040413509326
Meadow Mari,mhr,28496.0,10912.0,17584,145388.0,1,13860,26,13.248639889541616,13.248639889541616,0.015422972906062572,0.015422972906062572
Western Armenian,hyw,20687.0,8766.0,11921,107498.0,5,8780,37,9.610042606787362,9.610042606787362,0.1488988364349004,0.14889883643490043
Fiji Hindi,hif,43285.0,8654.0,34631,243184.0,4,31681,45,89.96920000289278,89.96920000289278,0.12773777317011203,0.12773777317011206
Shona,sn,19295.0,10556.0,8739,92716.0,1,16708,29,3.293325216560546,3.2933252165605458,0.006904715567968714,0.006904715567968714
Hill Mari,mrj,19327.0,10431.0,8896,80581.0,1,10483,12,3.03253529093285,3.0325352909328496,0.0040703588123131886,0.004070358812313189
Banjarese,bjn,29308.0,10281.0,19027,87659.0,3,13591,38,10.24425185771966,10.24425185771966,0.046430004633872146,0.046430004633872146
Meitei,mni,16426.0,10215.0,6211,17085.0,2,3247,15,0.3845293388156532,0.3845293388156532,0.0058431265053927595,0.00584312650539276
Khmer,km,34517.0,10163.0,24354,236989.0,6,39348,68,39.42683343396497,39.42683343396498,0.17060078388898353,0.17060078388898353
Hakka Chinese,hak,19399.0,10085.0,9314,122571.0,1,31652,30,5.389258909573051,5.389258909573052,0.005530810962670183,0.005530810962670182
Somali,so,19112.0,1950.0,17162,184433.0,1,35113,88,747.4791212910696,747.4791212910696,0.21285336276162245,0.21285336276162245
Tarantino,roa-tara,18060.0,9319.0,8741,81836.0,3,11243,14,3.9866697855968054,3.986669785596805,0.01587762483289395,0.01587762483289396
Kapampangan,pam,21526.0,8909.0,12617,102652.0,2,20297,22,9.564414024321879,9.564414024321879,0.014640369852534436,0.014640369852534436
Rusyn,rue,18574.0,8413.0,10161,80015.0,1,27582,31,6.2840132669261255,6.284013266926126,0.005847732130686431,0.00584773213068643
Northern Sotho,nso,10852.0,8548.0,2304,40357.0,1,6401,16,0.27017490799235655,0.27017490799235655,0.0025055276882937822,0.002505527688293782
Bihari (Bhojpuri),bh,71716.0,7010.0,64706,722595.0,2,32481,51,858.4835237309856,858.4835237309857,0.29206277634662275,0.2920627763466228
Santali,sat,18965.0,8342.0,10623,114080.0,3,6729,34,9.75462677592627,9.75462677592627,0.11611365740503152,0.11611365740503152
Northern Sámi,se,19477.0,6391.0,13086,147045.0,5,27712,21,31.65223593317475,31.65223593317475,0.05857168587908489,0.05857168587908487
Māori,mi,13764.0,7133.0,6631,114572.0,2,17868,24,7.19361909715751,7.193619097157511,0.020787675455233325,0.02078767545523333
Erzya,myv,23145.0,2855.0,20290,48239.0,4,12462,25,105.26717787884168,105.2671778788417,0.11885824096741249,0.1188582409674125
West Flemish,vls,21612.0,7781.0,13831,197697.0,5,25901,27,28.902902123886975,28.902902123886975,0.08475015922503272,0.0847501592250327
Dutch Low Saxon,nds-nl,20189.0,7179.0,13010,188603.0,6,27136,28,30.680361672902105,30.68036167290211,0.10481189735773483,0.10481189735773483
Sardinian,sc,16746.0,7400.0,9346,-22663.0,4,23412,33,-2.1587106087674246,-2.1587106087674246,-0.009636865211027126,-0.009636865211027128
Cornish,kw,14363.0,7016.0,7347,146277.0,2,14741,30,11.167907374377759,11.16790737437776,0.04340858687214944,0.04340858687214945
Dagbani,dag,11102.0,6907.0,4195,-50742.0,1,2801,44,-1.6859759541109973,-1.6859759541109978,-0.043606219323335915,-0.04360621932333592
Veps,vep,33313.0,6853.0,26460,153293.0,1,15202,23,68.6004231929825,68.60042319298252,0.026880961239373048,0.026880961239373048
Gilaki,glk,14306.0,6816.0,7490,47168.0,4,15186,22,3.981380756535708,3.981380756535708,0.020995235658310206,0.020995235658310206
Moroccan Arabic,ary,57050.0,6713.0,50337,255326.0,7,9441,58,251.640625442335,251.640625442335,1.4431720534059589,1.4431720534059593
Turkmen,tk,16377.0,6702.0,9675,107978.0,3,26754,38,13.740230883535993,13.740230883535991,0.040556793252046204,0.040556793252046204
Kabyle,kab,15686.0,6024.0,9662,-29570.0,2,12906,23,-4.849570238201625,-4.849570238201623,-0.010776738747879334,-0.010776738747879334
Gan Chinese,gan,33013.0,5893.0,27120,295214.0,1,40220,26,189.39061119557314,189.39061119557314,0.026603359496738557,0.026603359496738553
Lhasa Tibetan,bo,18196.0,6581.0,11615,23228.0,1,28187,25,3.976404310193176,3.976404310193176,0.001998270908095426,0.001998270908095426
Corsican,co,15263.0,6577.0,8686,384336.0,2,21235,37,43.91927152480762,43.91927152480761,0.11588910242979993,0.11588910242979993
Võro,fiu-vro,12351.0,6501.0,5850,73926.0,4,13831,33,4.8467038796146396,4.8467038796146396,0.05140331601958774,0.05140331601958774
Abkhaz,ab,22028.0,6074.0,15954,58180.0,2,19019,19,18.221673029295562,18.22167302929556,0.013860834161443576,0.013860834161443574
Kinyarwanda,rw,13327.0,6014.0,7313,79862.0,1,12265,30,8.860782650579788,8.860782650579788,0.017823526502459063,0.01782352650245906
Manx,gv,23895.0,5960.0,17935,183817.0,3,19286,19,69.66086799195608,69.66086799195608,0.06841738227058172,0.06841738227058171
Nahuatl,nah,17418.0,5927.0,11491,519207.0,3,21673,21,112.04385624301065,112.04385624301064,0.16799125272992504,0.16799125272992504
Uyghur,ug,13685.0,4137.0,9548,106559.0,1,21101,23,41.47621464588997,41.47621464588996,0.019588312435665244,0.019588312435665244
Zeelandic,zea,10768.0,5736.0,5032,-2461.0,3,12731,23,-0.17588935097520436,-0.17588935097520433,-0.0010866623726190285,-0.0010866623726190285
